word,up_count,down_count,total,up1,down1,p_score,polarity
기대/NNG;후퇴/NNG,10.0,9.0,19.0,11.0,10.0,0.7181242428923342,Dovish
벌써/MAG,23.0,9.0,32.0,24.0,10.0,1.5668165299469108,Hawikish
대면/NNG,29.0,12.0,41.0,30.0,13.0,1.5065543557181837,Hawikish
매매수수료/NNG,10.0,19.0,29.0,11.0,20.0,0.3590621214461671,Dovish
만연/NNG,7.0,8.0,15.0,8.0,9.0,0.580302418498856,Dovish
재고지수/NNG,14.0,4.0,18.0,15.0,5.0,1.9585206624336386,Hawikish
유익/NNG,8.0,7.0,15.0,9.0,8.0,0.7344452484126146,Dovish
앤드/NNG,85.0,77.0,162.0,86.0,78.0,0.7197981921764655,Dovish
설비/NNG;투자/NNG;부진/NNG,26.0,23.0,49.0,27.0,24.0,0.7344452484126145,Dovish
베이/NNG,24.0,34.0,58.0,25.0,35.0,0.4663144434365807,Dovish
물가/NNG;통제/NNG,16.0,3.0,19.0,17.0,4.0,2.774570938447655,Hawikish
가계/NNG;대출/NNG;높/VA;증가/NNG,7.0,9.0,16.0,8.0,10.0,0.5222721766489703,Dovish
콜차입/NNG,18.0,18.0,36.0,19.0,19.0,0.6528402208112128,Dovish
잠잠/NNG,20.0,20.0,40.0,21.0,21.0,0.652840220811213,Dovish
영사관/NNG,48.0,6.0,54.0,49.0,7.0,4.5698815456784905,Hawikish
고용주/NNG,14.0,6.0,20.0,15.0,7.0,1.398943330309742,Hawikish
내수/NNG;활성화/NNG,7.0,11.0,18.0,8.0,12.0,0.43522681387414197,Dovish
니/VV,15.0,13.0,28.0,16.0,14.0,0.7461031094985291,Dovish
나래/NNG,8.0,11.0,19.0,9.0,12.0,0.48963016560840966,Dovish
견지/NNG,52.0,55.0,107.0,53.0,56.0,0.6178666375534694,Dovish
재해/NNG,11.0,4.0,15.0,12.0,5.0,1.5668165299469108,Hawikish
척도/NNG,15.0,7.0,22.0,16.0,8.0,1.305680441622426,Hawikish
트/NNG,134.0,66.0,200.0,135.0,67.0,1.3154243255151303,Hawikish
엇갈림/NNG,8.0,8.0,16.0,9.0,9.0,0.652840220811213,Dovish
심리/NNG;개선/NNG,16.0,14.0,30.0,17.0,15.0,0.7398855835860414,Dovish
기회비용/NNG,8.0,14.0,22.0,9.0,15.0,0.39170413248672775,Dovish
콜조항/NNG,12.0,4.0,16.0,13.0,5.0,1.6973845741091536,Hawikish
부동산/NNG;연착륙/NNG,23.0,3.0,26.0,24.0,4.0,3.9170413248672773,Hawikish
아웃/NNG,83.0,31.0,114.0,84.0,32.0,1.713705579629434,Hawikish
상호/NNG,71.0,64.0,135.0,72.0,65.0,0.7231460907447281,Dovish
국지/NNG,23.0,20.0,43.0,24.0,21.0,0.746103109498529,Dovish
대출/NNG;소폭/MAG;증가/NNG,40.0,9.0,49.0,41.0,10.0,2.676644905325973,Hawikish
도매업/NNG,22.0,7.0,29.0,23.0,8.0,1.8769156348322373,Hawikish
채권시장/NNG;수급/NNG;부담/NNG,8.0,10.0,18.0,9.0,11.0,0.5341419988455378,Dovish
소액주주/NNG,12.0,3.0,15.0,13.0,4.0,2.121730717636442,Hawikish
편익/NNG,17.0,16.0,33.0,18.0,17.0,0.6912425867412842,Dovish
세계/NNG;경제/NNG;높/VA,46.0,1.0,47.0,47.0,2.0,15.341745189063504,Hawikish
정책금융/NNG,39.0,34.0,73.0,40.0,35.0,0.7461031094985291,Dovish
부탁/NNG,26.0,11.0,37.0,27.0,12.0,1.468890496825229,Hawikish
일입/NNG,3.0,14.0,17.0,4.0,15.0,0.1740907255496568,Dovish
보호무역주의/NNG,17.0,17.0,34.0,18.0,18.0,0.652840220811213,Dovish
일대/NNG,15.0,6.0,21.0,16.0,7.0,1.4922062189970582,Hawikish
가격/NNG;부담/NNG,22.0,19.0,41.0,23.0,20.0,0.7507662539328949,Dovish
잔여/NNG,38.0,10.0,48.0,39.0,11.0,2.314615328330664,Hawikish
무려/MAG,41.0,20.0,61.0,42.0,21.0,1.305680441622426,Hawikish
배치/NNG,23.0,27.0,50.0,24.0,28.0,0.5595773321238967,Dovish
인상/NNG;사이클/NNG;종료/NNG,19.0,9.0,28.0,20.0,10.0,1.3056804416224257,Hawikish
디딤돌/NNG,16.0,4.0,20.0,17.0,5.0,2.2196567507581237,Hawikish
봉쇄/NNG,100.0,45.0,145.0,101.0,46.0,1.433410050042011,Hawikish
벗어나/VV,222.0,196.0,418.0,223.0,197.0,0.7390018743192918,Dovish
유가/NNG;안정/NNG,9.0,11.0,20.0,10.0,12.0,0.5440335173426774,Dovish
미사일/NNG,72.0,11.0,83.0,73.0,12.0,3.971444676601545,Hawikish
신종/NNG,101.0,94.0,195.0,102.0,95.0,0.7009442370815129,Dovish
저감/NNG,14.0,3.0,17.0,15.0,4.0,2.4481508280420488,Hawikish
직업/NNG,21.0,7.0,28.0,22.0,8.0,1.7953106072308358,Hawikish
경찰/NNG,7.0,12.0,19.0,8.0,13.0,0.40174782819151567,Dovish
금융기업/NNG,28.0,25.0,53.0,29.0,26.0,0.728167938597122,Dovish
가급적/VAX,10.0,14.0,24.0,11.0,15.0,0.4787494952615562,Dovish
중산층/NNG,11.0,15.0,26.0,12.0,16.0,0.48963016560840966,Dovish
본유/NNG,9.0,12.0,21.0,10.0,13.0,0.5021847852393946,Dovish
저탄소/NNG,24.0,10.0,34.0,25.0,11.0,1.4837277745709385,Hawikish
고물가/NNG,187.0,52.0,239.0,188.0,53.0,2.31573512287751,Hawikish
지표/NNG;둔화/NNG,31.0,15.0,46.0,32.0,16.0,1.305680441622426,Hawikish
미채권/NNG,20.0,6.0,26.0,21.0,7.0,1.9585206624336389,Hawikish
포커스/NNG,13.0,23.0,36.0,14.0,24.0,0.3808234621398742,Dovish
만기구조/NNG,37.0,32.0,69.0,38.0,33.0,0.7517554057826088,Dovish
설/NNG,102.0,88.0,190.0,103.0,89.0,0.7555341881298308,Dovish
부동산/NNG;경기/NNG;악화/NNG,13.0,4.0,17.0,14.0,5.0,1.827952618271396,Hawikish
비대칭/NNG,12.0,17.0,29.0,13.0,18.0,0.4714957150303205,Dovish
보증금/NNG,35.0,17.0,52.0,36.0,18.0,1.305680441622426,Hawikish
엇/NNG,7.0,10.0,17.0,8.0,11.0,0.4747928878627003,Dovish
침체/NNG;우려/NNG,16.0,7.0,23.0,17.0,8.0,1.3872854692238274,Hawikish
고환/NNG,69.0,27.0,96.0,70.0,28.0,1.6321005520280325,Hawikish
매트릭스/NNG,12.0,11.0,23.0,13.0,12.0,0.7072435725454808,Dovish
아우르/VV,5.0,11.0,16.0,6.0,12.0,0.3264201104056064,Dovish
일반회계/NNG,15.0,1.0,16.0,16.0,2.0,5.222721766489704,Hawikish
용품/NNG,32.0,3.0,35.0,33.0,4.0,5.385931821692506,Hawikish
낙관론/NNG,36.0,32.0,68.0,37.0,33.0,0.7319723687883297,Dovish
병존/NNG,7.0,9.0,16.0,8.0,10.0,0.5222721766489703,Dovish
확신/NNG,458.0,214.0,672.0,459.0,215.0,1.3937379597783568,Hawikish
부회장/NNG,19.0,9.0,28.0,20.0,10.0,1.3056804416224257,Hawikish
이해관계자/NNG,26.0,5.0,31.0,27.0,6.0,2.937780993650458,Hawikish
환경/NNG;악화/NNG,32.0,14.0,46.0,33.0,15.0,1.4362484857846685,Hawikish
전미/NNG,28.0,27.0,55.0,29.0,28.0,0.6761559429830419,Dovish
도쿄/NNG,70.0,72.0,142.0,71.0,73.0,0.6349541873643304,Dovish
재평가/NNG,49.0,22.0,71.0,50.0,23.0,1.4192178713287238,Hawikish
유통통화/NNG,58.0,26.0,84.0,59.0,27.0,1.4265767788096877,Hawikish
대출/NNG;증가/NNG;둔화/NNG,14.0,4.0,18.0,15.0,5.0,1.9585206624336386,Hawikish
장마/NNG,19.0,9.0,28.0,20.0,10.0,1.3056804416224257,Hawikish
야대/NNG,17.0,4.0,21.0,18.0,5.0,2.3502247949203663,Hawikish
실적/NNG;호조/NNG,25.0,12.0,37.0,26.0,13.0,1.305680441622426,Hawikish
에프/NNG,144.0,136.0,280.0,145.0,137.0,0.6909622775009188,Dovish
펀더멘털/NNG;회복/NNG,8.0,8.0,16.0,9.0,9.0,0.652840220811213,Dovish
담겼/VV,15.0,6.0,21.0,16.0,7.0,1.4922062189970582,Hawikish
사차/NNG,26.0,6.0,32.0,27.0,7.0,2.5180979945575355,Hawikish
당/MAG,5.0,19.0,24.0,6.0,20.0,0.19585206624336385,Dovish
여론조사/NNG,21.0,20.0,41.0,22.0,21.0,0.6839278503736517,Dovish
수많/VA,11.0,4.0,15.0,12.0,5.0,1.5668165299469108,Hawikish
빈일자리/NNG,28.0,9.0,37.0,29.0,10.0,1.8932366403525174,Hawikish
극도/NNG,22.0,9.0,31.0,23.0,10.0,1.5015325078657897,Hawikish
불확실/NNG,200.0,178.0,378.0,201.0,179.0,0.7330775663857753,Dovish
심층/NNG,21.0,22.0,43.0,22.0,23.0,0.6244558633846384,Dovish
기업/NNG;실적/NNG;호조/NNG,18.0,8.0,26.0,19.0,9.0,1.378218243934783,Hawikish
싣/VV,19.0,18.0,37.0,20.0,19.0,0.6872002324328557,Dovish
배분/NNG,67.0,82.0,149.0,68.0,83.0,0.5348570483754516,Dovish
당면/NNG,17.0,19.0,36.0,18.0,20.0,0.5875561987300916,Dovish
투기수요/NNG,7.0,8.0,15.0,8.0,9.0,0.580302418498856,Dovish
신용융자/NNG,13.0,4.0,17.0,14.0,5.0,1.827952618271396,Hawikish
선포/NNG,12.0,11.0,23.0,13.0,12.0,0.7072435725454808,Dovish
시장원리/NNG,15.0,6.0,21.0,16.0,7.0,1.4922062189970582,Hawikish
가격/NNG;오름/NNG;둔화/NNG,54.0,16.0,70.0,55.0,17.0,2.1121301261539243,Hawikish
가전제품/NNG,7.0,13.0,20.0,8.0,14.0,0.37305155474926455,Dovish
경제/NNG;성장/NNG;견인/NNG,8.0,8.0,16.0,9.0,9.0,0.652840220811213,Dovish
장소/NNG,14.0,5.0,19.0,15.0,6.0,1.6321005520280323,Hawikish
고용/NNG;고용자수/NNG;증가/NNG;둔화/NNG,14.0,1.0,15.0,15.0,2.0,4.8963016560840975,Hawikish
수업/NNG,9.0,9.0,18.0,10.0,10.0,0.6528402208112128,Dovish
스태그플레이션/NNG;우려/NNG,16.0,6.0,22.0,17.0,7.0,1.5854691076843743,Hawikish
다시금/MAG,27.0,29.0,56.0,28.0,30.0,0.6093175394237987,Dovish
스왑베이시스/NNG,13.0,6.0,19.0,14.0,7.0,1.305680441622426,Hawikish
물가/NNG;상승률/NNG;상향/NNG,20.0,4.0,24.0,21.0,5.0,2.7419289274070944,Hawikish
떼/VV,8.0,8.0,16.0,9.0,9.0,0.652840220811213,Dovish
공사비/NNG,29.0,13.0,42.0,30.0,14.0,1.398943330309742,Hawikish
검단/NNG,14.0,5.0,19.0,15.0,6.0,1.6321005520280323,Hawikish
미군/NNG,7.0,9.0,16.0,8.0,10.0,0.5222721766489703,Dovish
순이자/NNG,30.0,12.0,42.0,31.0,13.0,1.556772834242123,Hawikish
감세정책/NNG,18.0,6.0,24.0,19.0,7.0,1.7719948850590066,Hawikish
저축률/NNG,43.0,41.0,84.0,44.0,42.0,0.6839278503736517,Dovish
내로/NNG,4.0,15.0,19.0,5.0,16.0,0.20401256900350404,Dovish
경제/NNG;활성화/NNG,4.0,13.0,17.0,5.0,14.0,0.23315722171829031,Dovish
연체율/NNG;상승/NNG,30.0,29.0,59.0,31.0,30.0,0.67460156150492,Dovish
주안점/NNG,18.0,19.0,37.0,19.0,20.0,0.6201982097706522,Dovish
차입비중/NNG,10.0,9.0,19.0,11.0,10.0,0.7181242428923342,Dovish
여름철/NNG,6.0,9.0,15.0,7.0,10.0,0.456988154567849,Dovish
기대/NNG;낮/VV,20.0,9.0,29.0,21.0,10.0,1.3709644637035472,Hawikish
부침/NNG,7.0,10.0,17.0,8.0,11.0,0.4747928878627003,Dovish
전망/NNG;불확실성/NNG;높/VA,40.0,13.0,53.0,41.0,14.0,1.9118892180899807,Hawikish
기간물/NNG,9.0,11.0,20.0,10.0,12.0,0.5440335173426774,Dovish
어쩌면/MAG,12.0,5.0,17.0,13.0,6.0,1.4144871450909615,Hawikish
대출자/NNG,29.0,14.0,43.0,30.0,15.0,1.305680441622426,Hawikish
선출/NNG,10.0,17.0,27.0,11.0,18.0,0.3989579127179635,Dovish
요주/NNG,14.0,14.0,28.0,15.0,15.0,0.652840220811213,Dovish
금융중개지원대출/NNG,10.0,36.0,46.0,11.0,37.0,0.19408763321414438,Dovish
오리/VV,3.0,12.0,15.0,4.0,13.0,0.20087391409575783,Dovish
건/VV,34.0,14.0,48.0,35.0,15.0,1.523293848559497,Hawikish
낮/VA;둔화/NNG,17.0,0.0,17.0,18.0,1.0,11.751123974601834,Hawikish
무너/VV,52.0,19.0,71.0,53.0,20.0,1.730026585149714,Hawikish
격담/NNG,11.0,24.0,35.0,12.0,25.0,0.31336330598938217,Dovish
수출/NNG;경기/NNG;부진/NNG,23.0,3.0,26.0,24.0,4.0,3.9170413248672773,Hawikish
계계/MAG,7.0,21.0,28.0,8.0,22.0,0.23739644393135015,Dovish
확진/NNG,69.0,80.0,149.0,70.0,81.0,0.5641829068738877,Dovish
아직/MAG;금리/NNG;인하/NNG,9.0,9.0,18.0,10.0,10.0,0.6528402208112128,Dovish
다우존스/NNG,66.0,21.0,87.0,67.0,22.0,1.9881952179250575,Hawikish
의외/NNG,13.0,16.0,29.0,14.0,17.0,0.537633123020999,Dovish
미주/NNG,4.0,11.0,15.0,5.0,12.0,0.2720167586713387,Dovish
신제품/NNG,13.0,18.0,31.0,14.0,19.0,0.481040162702999,Dovish
예정액/NNG,23.0,20.0,43.0,24.0,21.0,0.746103109498529,Dovish
이온/NNG,16.0,14.0,30.0,17.0,15.0,0.7398855835860414,Dovish
소극적/VAX,61.0,57.0,118.0,62.0,58.0,0.6978636843154344,Dovish
밝힐/VV,12.0,5.0,17.0,13.0,6.0,1.4144871450909615,Hawikish
실적/NNG;개선/NNG,57.0,53.0,110.0,58.0,54.0,0.7011987556861176,Dovish
외식/NNG,106.0,45.0,151.0,107.0,46.0,1.5185631223217342,Hawikish
제때/NNG,13.0,5.0,18.0,14.0,6.0,1.523293848559497,Hawikish
자세/NNG,60.0,65.0,125.0,61.0,66.0,0.603382628325515,Dovish
상방/NNG,380.0,173.0,553.0,381.0,174.0,1.4294949662590353,Hawikish
차선/NNG,15.0,3.0,18.0,16.0,4.0,2.611360883244852,Hawikish
비교적/VAX,193.0,171.0,364.0,194.0,172.0,0.736343039752182,Dovish
빅/NNG,165.0,46.0,211.0,166.0,47.0,2.3057760990353477,Hawikish
역량/NNG,65.0,66.0,131.0,66.0,67.0,0.6430963369185082,Dovish
규율/NNG,6.0,9.0,15.0,7.0,10.0,0.456988154567849,Dovish
외자/NNG,30.0,37.0,67.0,31.0,38.0,0.532580180135463,Dovish
기대/NNG;확대/NNG,55.0,21.0,76.0,56.0,22.0,1.6617751075194511,Hawikish
근원/NNG;물가/NNG;하락/NNG,21.0,9.0,30.0,22.0,10.0,1.4362484857846685,Hawikish
금리/NNG;상승/NNG;우려/NNG,13.0,14.0,27.0,14.0,15.0,0.6093175394237987,Dovish
범주/NNG,27.0,13.0,40.0,28.0,14.0,1.305680441622426,Hawikish
생략/NNG,37.0,18.0,55.0,38.0,19.0,1.3056804416224257,Hawikish
텍/NNG,18.0,20.0,38.0,19.0,21.0,0.5906649616863354,Dovish
재단/NNG,117.0,39.0,156.0,118.0,40.0,1.9258786513930781,Hawikish
산출물/NNG,6.0,16.0,22.0,7.0,17.0,0.2688165615104995,Dovish
긴급자금/NNG,6.0,12.0,18.0,7.0,13.0,0.3515293496675762,Dovish
메디컬/NNG,13.0,2.0,15.0,14.0,3.0,3.046587697118994,Hawikish
메자닌/NNG,8.0,7.0,15.0,9.0,8.0,0.7344452484126146,Dovish
세율/NNG,24.0,21.0,45.0,25.0,22.0,0.7418638872854693,Dovish
인플레이션/NNG;긴축/NNG,11.0,4.0,15.0,12.0,5.0,1.5668165299469108,Hawikish
기준선/NNG,88.0,33.0,121.0,89.0,34.0,1.708905283888175,Hawikish
스트레스테스트/NNG,29.0,33.0,62.0,30.0,34.0,0.5760354889510703,Dovish
대외/NNG;통화정책/NNG;불확실성/NNG,14.0,4.0,18.0,15.0,5.0,1.9585206624336386,Hawikish
잔치/NNG,12.0,5.0,17.0,13.0,6.0,1.4144871450909615,Hawikish
높/VA;성장/NNG,20.0,24.0,44.0,21.0,25.0,0.5483857854814189,Dovish
우하향/NNG,16.0,3.0,19.0,17.0,4.0,2.774570938447655,Hawikish
차입/NNG;부담/NNG;완화/NNG,12.0,5.0,17.0,13.0,6.0,1.4144871450909615,Hawikish
공공/NNG;요금/NNG;인상/NNG,11.0,4.0,15.0,12.0,5.0,1.5668165299469108,Hawikish
대손비용/NNG;증가/NNG,9.0,9.0,18.0,10.0,10.0,0.6528402208112128,Dovish
유권자/NNG,19.0,7.0,26.0,20.0,8.0,1.6321005520280323,Hawikish
과일/NNG,23.0,7.0,30.0,24.0,8.0,1.9585206624336386,Hawikish
방공/NNG,18.0,1.0,19.0,19.0,2.0,6.201982097706523,Hawikish
임박/NNG,98.0,32.0,130.0,99.0,33.0,1.9585206624336386,Hawikish
고전/NNG,16.0,7.0,23.0,17.0,8.0,1.3872854692238274,Hawikish
활/NNG,39.0,45.0,84.0,40.0,46.0,0.5676871485314895,Dovish
비시/NNG,28.0,12.0,40.0,29.0,13.0,1.456335877194244,Hawikish
조화/NNG,42.0,41.0,83.0,43.0,42.0,0.6683840355924322,Dovish
소기/NNG,18.0,18.0,36.0,19.0,19.0,0.6528402208112128,Dovish
경상/NNG;수지/NNG;흑자/NNG,27.0,25.0,52.0,28.0,26.0,0.7030586993351524,Dovish
역학/NNG,6.0,13.0,19.0,7.0,14.0,0.3264201104056065,Dovish
주식회사/NNG,35.0,4.0,39.0,36.0,5.0,4.700449589840733,Hawikish
초/NNG,30.0,10.0,40.0,31.0,11.0,1.8398224404679635,Hawikish
개혁/NNG,64.0,64.0,128.0,65.0,65.0,0.6528402208112128,Dovish
주부/NNG,5.0,16.0,21.0,6.0,17.0,0.23041419558042808,Dovish
놀랄/VV,13.0,3.0,16.0,14.0,4.0,2.2849407728392457,Hawikish
세우/VV,22.0,7.0,29.0,23.0,8.0,1.8769156348322373,Hawikish
불확실성/NNG;줄/VV,9.0,9.0,18.0,10.0,10.0,0.6528402208112128,Dovish
부하/NNG,8.0,10.0,18.0,9.0,11.0,0.5341419988455378,Dovish
매크로/NNG;불확실성/NNG,12.0,3.0,15.0,13.0,4.0,2.121730717636442,Hawikish
따뜻/NNG,16.0,3.0,19.0,17.0,4.0,2.774570938447655,Hawikish
신생아/NNG,19.0,8.0,27.0,20.0,9.0,1.4507560462471398,Hawikish
정규직/NNG,8.0,8.0,16.0,9.0,9.0,0.652840220811213,Dovish
밀접/NNG,54.0,47.0,101.0,55.0,48.0,0.7480460863461814,Dovish
강달러/NNG,107.0,50.0,157.0,108.0,51.0,1.3824851734825685,Hawikish
환하/VA,14.0,26.0,40.0,15.0,27.0,0.36268901156178496,Dovish
수요측면/NNG;상승/NNG;압력/NNG,5.0,11.0,16.0,6.0,12.0,0.3264201104056064,Dovish
불신/NNG,17.0,7.0,24.0,18.0,8.0,1.4688904968252292,Hawikish
배정/NNG,31.0,28.0,59.0,32.0,29.0,0.7203754160675453,Dovish
업명/NNG,9.0,20.0,29.0,10.0,21.0,0.31087629562438707,Dovish
경제/NNG;견조/NNG;성장/NNG,13.0,2.0,15.0,14.0,3.0,3.046587697118994,Hawikish
보증채/NNG,33.0,32.0,65.0,34.0,33.0,0.6726232578054921,Dovish
채권은행/NNG,4.0,12.0,16.0,5.0,13.0,0.2510923926196973,Dovish
건전성/NNG;위험/NNG,6.0,10.0,16.0,7.0,11.0,0.4154437768798628,Dovish
금리/NNG;인하/NNG;기대/NNG;약화/NNG,18.0,17.0,35.0,19.0,18.0,0.6891091219673915,Dovish
드러난/VV,19.0,17.0,36.0,20.0,18.0,0.7253780231235699,Dovish
컴퓨터/NNG,22.0,22.0,44.0,23.0,23.0,0.652840220811213,Dovish
일지/NNG,14.0,13.0,27.0,15.0,14.0,0.699471665154871,Dovish
금융지주사/NNG,5.0,14.0,19.0,6.0,15.0,0.26113608832448515,Dovish
탄소중립/NNG,52.0,21.0,73.0,53.0,22.0,1.5727514410451948,Hawikish
욕구/NNG,11.0,14.0,25.0,12.0,15.0,0.5222721766489703,Dovish
물가/NNG;하방/NNG;압력/NNG,26.0,26.0,52.0,27.0,27.0,0.652840220811213,Dovish
행보/NNG,135.0,61.0,196.0,136.0,62.0,1.4320366133923381,Hawikish
중소기업금융/NNG,6.0,10.0,16.0,7.0,11.0,0.4154437768798628,Dovish
산인/NNG,5.0,10.0,15.0,6.0,11.0,0.3560946658970252,Dovish
좁히/VV,28.0,27.0,55.0,29.0,28.0,0.6761559429830419,Dovish
고용동향/NNG,39.0,18.0,57.0,40.0,19.0,1.3744004648657113,Hawikish
수익원/NNG,8.0,7.0,15.0,9.0,8.0,0.7344452484126146,Dovish
전세가격/NNG;상승/NNG,15.0,17.0,32.0,16.0,18.0,0.580302418498856,Dovish
다중채무자/NNG,17.0,8.0,25.0,18.0,9.0,1.305680441622426,Hawikish
첫날/NNG,12.0,11.0,23.0,13.0,12.0,0.7072435725454808,Dovish
세입자/NNG,11.0,4.0,15.0,12.0,5.0,1.5668165299469108,Hawikish
유가/NNG;하락/NNG,19.0,18.0,37.0,20.0,19.0,0.6872002324328557,Dovish
출자금/NNG,7.0,8.0,15.0,8.0,9.0,0.580302418498856,Dovish
핵/NNG,34.0,16.0,50.0,35.0,17.0,1.3440828075524973,Hawikish
수요처/NNG,9.0,9.0,18.0,10.0,10.0,0.6528402208112128,Dovish
열악/NNG,6.0,10.0,16.0,7.0,11.0,0.4154437768798628,Dovish
캐/VV,21.0,37.0,58.0,22.0,38.0,0.37796012783807065,Dovish
경제/NNG;긍정적/VAX,18.0,16.0,34.0,19.0,17.0,0.7296449526713557,Dovish
상자/NNG,10.0,12.0,22.0,11.0,13.0,0.552403263763334,Dovish
신용등급/NNG;안정/NNG,12.0,5.0,17.0,13.0,6.0,1.4144871450909615,Hawikish
잠재우/VV,5.0,10.0,15.0,6.0,11.0,0.3560946658970252,Dovish
상세/NNG,37.0,34.0,71.0,38.0,35.0,0.7087979540236027,Dovish
통업/NNG,15.0,5.0,20.0,16.0,6.0,1.7409072554965679,Hawikish
밤/NNG,69.0,22.0,91.0,70.0,23.0,1.9869050198602134,Hawikish
소비세/NNG,5.0,20.0,25.0,6.0,21.0,0.18652577737463225,Dovish
디스카운트/NNG,32.0,40.0,72.0,33.0,41.0,0.5254567630919518,Dovish
공시기준/NNG,14.0,15.0,29.0,15.0,16.0,0.6120377070105122,Dovish
위험/NNG;확대/NNG,35.0,36.0,71.0,36.0,37.0,0.6351958905190179,Dovish
차입/NNG;부담/NNG,18.0,21.0,39.0,19.0,22.0,0.5638165543369565,Dovish
채권시장/NNG;금리/NNG;상승/NNG,8.0,7.0,15.0,9.0,8.0,0.7344452484126146,Dovish
믹스/NNG,20.0,21.0,41.0,21.0,22.0,0.6231656653197941,Dovish
행은/NNG,5.0,16.0,21.0,6.0,17.0,0.23041419558042808,Dovish
할까/XSV,11.0,5.0,16.0,12.0,6.0,1.3056804416224257,Hawikish
고용시장/NNG;개선/NNG,9.0,11.0,20.0,10.0,12.0,0.5440335173426774,Dovish
생활형편/NNG,12.0,3.0,15.0,13.0,4.0,2.121730717636442,Hawikish
뒤늦/VA,57.0,22.0,79.0,58.0,23.0,1.6462927307413195,Hawikish
수입품/NNG,27.0,6.0,33.0,28.0,7.0,2.611360883244852,Hawikish
인플레이션/NNG;완화/NNG,46.0,19.0,65.0,47.0,20.0,1.5341745189063503,Hawikish
발/VA,14.0,14.0,28.0,15.0,15.0,0.652840220811213,Dovish
공신/NNG,8.0,8.0,16.0,9.0,9.0,0.652840220811213,Dovish
안전자산/NNG;선호/NNG,69.0,30.0,99.0,70.0,31.0,1.4741553373156422,Hawikish
활기/NNG,41.0,18.0,59.0,42.0,19.0,1.443120488108997,Hawikish
부동산/NNG;회복/NNG,8.0,7.0,15.0,9.0,8.0,0.7344452484126146,Dovish
색깔/NNG,15.0,6.0,21.0,16.0,7.0,1.4922062189970582,Hawikish
투자심리/NNG;악화/NNG,13.0,22.0,35.0,14.0,23.0,0.3973810039720427,Dovish
회/MAG,15.0,6.0,21.0,16.0,7.0,1.4922062189970582,Hawikish
농산물/NNG;가격/NNG;하락/NNG,5.0,10.0,15.0,6.0,11.0,0.3560946658970252,Dovish
인권/NNG,11.0,11.0,22.0,12.0,12.0,0.6528402208112128,Dovish
돌발/NNG,15.0,7.0,22.0,16.0,8.0,1.305680441622426,Hawikish
순현금/NNG,15.0,6.0,21.0,16.0,7.0,1.4922062189970582,Hawikish
인하/NNG;기대/NNG;약화/NNG,6.0,10.0,16.0,7.0,11.0,0.4154437768798628,Dovish
마친/VV,13.0,34.0,47.0,14.0,35.0,0.2611360883244852,Dovish
긴축/NNG,1173.0,544.0,1717.0,1174.0,545.0,1.406301686664888,Hawikish
물론/NNG,18.0,17.0,35.0,19.0,18.0,0.6891091219673915,Dovish
물가/NNG;상승/NNG;압력/NNG,68.0,28.0,96.0,69.0,29.0,1.5533094908956446,Hawikish
예고/NNG,225.0,102.0,327.0,226.0,103.0,1.4324455330420787,Hawikish
생산능력/NNG,23.0,31.0,54.0,24.0,32.0,0.48963016560840966,Dovish
욱/MAG,23.0,22.0,45.0,24.0,23.0,0.6812245782377874,Dovish
양방향/NNG,15.0,19.0,34.0,16.0,20.0,0.5222721766489703,Dovish
지도/NNG,21.0,39.0,60.0,22.0,40.0,0.3590621214461671,Dovish
피해/NNG,102.0,91.0,193.0,103.0,92.0,0.7308972037342927,Dovish
경제/NNG;완만/NNG;회복/NNG,13.0,16.0,29.0,14.0,17.0,0.537633123020999,Dovish
열위/NNG,40.0,52.0,92.0,41.0,53.0,0.5050273406275421,Dovish
세웠/VV,8.0,8.0,16.0,9.0,9.0,0.652840220811213,Dovish
알리/VV,11.0,11.0,22.0,12.0,12.0,0.6528402208112128,Dovish
예약/NNG,15.0,4.0,19.0,16.0,5.0,2.089088706595881,Hawikish
거주자/NNG,60.0,52.0,112.0,61.0,53.0,0.7513821409336602,Dovish
성장/NNG;확대/NNG,9.0,10.0,19.0,10.0,11.0,0.5934911098283754,Dovish
징수/NNG,9.0,11.0,20.0,10.0,12.0,0.5440335173426774,Dovish
스튜디오/NNG,28.0,6.0,34.0,29.0,7.0,2.7046237719321677,Hawikish
체/NNG,17.0,16.0,33.0,18.0,17.0,0.6912425867412842,Dovish
합쳐/VV,36.0,8.0,44.0,37.0,9.0,2.683898685557209,Hawikish
발현/NNG,33.0,29.0,62.0,34.0,30.0,0.7398855835860414,Dovish
용/NNG,37.0,36.0,73.0,38.0,37.0,0.6704845511034078,Dovish
예상/NNG;둔화/NNG,27.0,9.0,36.0,28.0,10.0,1.827952618271396,Hawikish
인플레이션/NNG;기대/NNG;확산/NNG,19.0,4.0,23.0,20.0,5.0,2.6113608832448514,Hawikish
면제/NNG,32.0,40.0,72.0,33.0,41.0,0.5254567630919518,Dovish
중도파/NNG,7.0,8.0,15.0,8.0,9.0,0.580302418498856,Dovish
모았/VV,32.0,28.0,60.0,33.0,29.0,0.742887147819656,Dovish
다면/NNG,39.0,47.0,86.0,40.0,48.0,0.5440335173426774,Dovish
행간/NNG,13.0,13.0,26.0,14.0,14.0,0.652840220811213,Dovish
경합/NNG,15.0,18.0,33.0,16.0,19.0,0.5497601859462845,Dovish
